County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
        Estimate,11.30%,0.00%,0.00%,78.30%,0.00%,26.80%,67.00%,0.00%,0.00%,6.00%,8.30%,0.00%,2.90%,1.60%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Dickenson County, Virginia","4,471",391,193,137,76,528,241,52,80,602,"1,181",219,125,646,,7.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,32.90%,13.30%,7.80%,5.80%,0.00%,16.10%,3.30%,9.60%,33.80%,59.60%,65.10%,14.60%,1.60%,16.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,26.00%,16.10%,0.00%,0.00%,0.00%,17.40%,0.00%,0.00%,8.80%,11.50%,24.50%,62.10%,44.00%,69.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,19.80%,0.00%,0.00%,2.90%,17.10%,50.40%,37.80%,75.00%,53.80%,24.90%,6.50%,23.30%,54.40%,12.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.50%,60.90%,83.40%,0.00%,0.00%,2.50%,16.60%,15.40%,3.80%,0.00%,0.60%,0.00%,0.00%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.90%,9.70%,8.80%,91.20%,82.90%,13.60%,42.30%,0.00%,0.00%,4.00%,3.30%,0.00%,0.00%,1.10%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Dinwiddie County, Virginia","13,537",127,"1,180","1,607",386,"1,920",944,121,906,998,"2,620",742,654,"1,332",,17.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,28.60%,44.10%,15.30%,22.10%,0.00%,8.50%,9.30%,63.60%,35.80%,26.20%,58.20%,9.20%,31.50%,42.90%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.40%,0.00%,0.00%,0.50%,14.50%,3.30%,0.80%,0.00%,4.90%,23.70%,20.50%,62.90%,25.10%,37.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.20%,0.00%,3.70%,4.70%,74.60%,50.60%,11.80%,36.40%,48.60%,27.50%,11.80%,24.00%,13.10%,14.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.70%,33.90%,64.40%,14.20%,0.00%,2.50%,4.10%,0.00%,1.20%,6.20%,3.20%,2.00%,23.50%,0.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,23.00%,22.00%,16.60%,58.60%,10.90%,35.10%,73.90%,0.00%,9.60%,16.40%,6.50%,1.90%,6.70%,4.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Essex County, Virginia","4,864",61,499,796,121,686,470,17,396,298,791,201,207,321,,11.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,28.60%,34.40%,12.00%,21.40%,2.50%,12.20%,5.50%,52.90%,48.70%,46.00%,52.00%,51.20%,24.20%,38.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,13.30%,0.00%,4.40%,5.20%,0.00%,0.00%,0.00%,0.00%,4.30%,13.80%,35.50%,32.30%,27.10%,38.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,27.10%,49.20%,2.80%,12.90%,75.20%,69.70%,24.30%,47.10%,47.00%,22.50%,9.00%,16.40%,25.10%,22.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,15.40%,16.40%,76.40%,13.90%,22.30%,0.00%,27.40%,0.00%,0.00%,12.40%,2.30%,0.00%,17.40%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,15.60%,0.00%,4.40%,46.60%,0.00%,18.10%,42.80%,0.00%,0.00%,5.40%,1.30%,0.00%,6.30%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Fairfax County, Virginia","611,782",703,"33,464","15,931","5,799","45,262","20,110","16,103","42,733","158,461","110,387","52,833","39,275","70,721",,12.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,58.90%,49.20%,25.60%,54.40%,27.90%,13.20%,16.80%,76.70%,64.30%,80.70%,73.20%,21.90%,42.10%,77.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.50%,4.00%,0.80%,1.60%,5.20%,5.40%,2.70%,1.90%,2.60%,8.50%,15.60%,61.50%,32.60%,10.50%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,16.10%,8.30%,6.20%,12.60%,47.30%,62.90%,21.60%,17.30%,28.60%,9.30%,9.40%,13.40%,11.80%,10.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,5.20%,34.00%,64.90%,4.80%,3.50%,3.50%,4.70%,2.70%,2.50%,0.60%,0.30%,0.30%,6.80%,0.70%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,5.40%,4.60%,2.40%,26.70%,16.20%,15.00%,54.20%,1.40%,2.10%,0.90%,1.50%,3.00%,6.70%,0.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Fauquier County, Virginia","36,115",879,"3,678","1,222",741,"3,707","2,320",558,"2,326","6,066","6,760","2,451","2,072","3,335",,11.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,44.50%,39.80%,25.80%,59.70%,26.30%,13.30%,19.60%,57.20%,43.90%,71.00%,67.30%,17.50%,22.00%,54.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.80%,19.80%,1.10%,7.90%,1.20%,4.70%,0.40%,0.00%,1.20%,11.00%,19.90%,70.70%,30.80%,23.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,19.60%,1.00%,6.40%,10.20%,43.90%,62.90%,12.80%,26.30%,46.30%,13.60%,8.50%,7.80%,23.60%,13.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.70%,39.40%,61.10%,4.70%,3.00%,3.40%,17.80%,16.50%,5.50%,1.40%,1.00%,0.80%,20.30%,6.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,8.40%,0.00%,5.70%,17.50%,25.60%,15.70%,49.40%,0.00%,3.00%,3.10%,3.30%,3.10%,3.30%,1.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Floyd County, Virginia","7,409",224,720,"1,598",87,788,291,114,157,566,"1,729",316,585,234,,6.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,37.80%,51.30%,5.60%,19.90%,29.90%,30.60%,0.30%,80.70%,29.30%,52.30%,71.90%,37.30%,23.90%,54.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,12.10%,6.70%,0.00%,1.10%,0.00%,11.20%,0.00%,0.00%,0.00%,27.70%,14.90%,57.60%,22.20%,20.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,13.70%,5.40%,4.90%,3.10%,25.30%,40.20%,18.90%,19.30%,70.70%,18.60%,11.20%,5.10%,3.40%,25.60%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,13.70%,26.80%,69.00%,5.00%,19.50%,4.70%,22.00%,0.00%,0.00%,0.00%,0.00%,0.00%,45.00%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,22.60%,9.80%,20.60%,70.80%,25.30%,13.30%,58.80%,0.00%,0.00%,1.40%,2.00%,0.00%,5.50%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Fluvanna County, Virginia","12,887",180,996,659,178,"1,169",626,339,550,"1,746","4,029","1,163",520,732,,12.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,45.60%,21.10%,26.10%,34.10%,50.00%,16.30%,12.90%,64.90%,55.80%,54.40%,69.60%,37.70%,10.20%,29.40%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.20%,0.00%,0.00%,3.00%,2.80%,0.00%,8.50%,0.00%,2.40%,28.70%,17.30%,46.10%,47.90%,37.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,16.80%,18.90%,3.50%,25.90%,43.30%,57.70%,8.50%,11.50%,35.80%,7.70%,9.60%,8.30%,6.00%,32.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.10%,60.00%,64.40%,2.10%,0.00%,7.10%,10.50%,23.60%,2.90%,6.30%,1.40%,1.20%,22.50%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.20%,0.00%,6.00%,34.70%,3.90%,18.90%,59.60%,0.00%,3.10%,2.90%,2.10%,6.60%,13.50%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Franklin County, Virginia","24,427",696,"1,779","3,556",655,"3,011","1,361",317,"1,673","1,986","5,607","2,149",973,664,,14.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,36.60%,31.50%,20.20%,24.20%,24.40%,13.40%,22.90%,27.40%,56.10%,53.60%,65.50%,16.60%,20.00%,47.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.90%,6.00%,1.30%,1.00%,0.00%,3.10%,4.90%,10.70%,4.40%,23.00%,20.90%,69.10%,42.10%,36.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,19.40%,14.70%,6.90%,16.80%,39.80%,52.30%,18.10%,29.70%,35.50%,14.90%,8.90%,8.00%,11.00%,11.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.70%,47.80%,67.70%,8.70%,2.60%,6.10%,10.30%,23.00%,1.60%,4.40%,0.40%,3.30%,12.60%,4.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,16.30%,0.00%,3.80%,49.30%,33.10%,25.10%,43.70%,9.10%,2.50%,4.20%,4.20%,3.10%,14.20%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Frederick County, Virginia","43,192",651,"4,317","4,792","1,142","4,591","2,570",668,"2,317","5,175","9,501","2,943","1,783","2,742",,12.10%
    Total,,,,,,,,,,,,,,,,
        Estimate,38.10%,32.40%,21.30%,23.80%,23.80%,9.70%,12.80%,51.00%,43.80%,55.10%,65.30%,26.40%,36.30%,47.90%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.70%,2.80%,0.00%,1.60%,0.00%,2.60%,0.50%,18.90%,1.20%,23.60%,18.20%,56.00%,30.00%,31.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.50%,7.40%,5.90%,18.50%,25.70%,65.20%,18.80%,15.30%,53.40%,13.70%,12.30%,14.60%,13.10%,16.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.40%,54.70%,66.30%,10.10%,6.80%,4.70%,12.60%,9.00%,1.10%,1.50%,1.30%,1.00%,11.90%,2.60%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,14.30%,2.80%,6.50%,46.00%,43.70%,17.80%,55.40%,5.80%,0.40%,6.10%,3.00%,2.10%,8.70%,2.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Giles County, Virginia","7,468",64,475,"1,574",142,803,312,100,234,474,"2,116",575,270,329,,7.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.50%,6.30%,8.60%,16.90%,18.30%,13.00%,1.90%,58.00%,40.20%,43.50%,59.40%,15.70%,14.80%,4.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.80%,0.00%,0.00%,4.30%,0.00%,3.60%,2.20%,0.00%,0.00%,26.40%,20.00%,66.30%,29.60%,66.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,18.10%,3.10%,8.60%,8.30%,17.60%,60.00%,9.00%,22.00%,45.70%,20.30%,10.70%,12.30%,13.70%,26.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.80%,90.60%,75.20%,6.50%,7.70%,5.90%,35.60%,18.00%,0.00%,3.40%,3.80%,0.00%,30.70%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,22.70%,0.00%,7.60%,64.00%,56.30%,17.60%,51.30%,2.00%,14.10%,6.50%,6.10%,5.70%,11.10%,3.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Gloucester County, Virginia","18,262",373,"1,371","2,188",366,"2,524",907,372,"1,102","1,764","3,418","1,709",654,"1,514",,11.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,32.40%,38.60%,17.90%,21.30%,11.70%,8.00%,6.70%,57.50%,32.80%,51.00%,66.10%,20.50%,11.80%,39.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.20%,0.00%,0.40%,2.10%,0.00%,4.40%,2.90%,0.00%,1.60%,23.10%,20.60%,62.50%,39.40%,33.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,20.70%,0.00%,4.90%,3.70%,42.90%,59.20%,12.70%,37.40%,53.40%,13.10%,9.10%,10.90%,18.30%,19.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,13.30%,59.00%,75.60%,15.60%,32.80%,3.30%,17.10%,3.00%,6.10%,4.00%,0.90%,2.90%,26.30%,4.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,16.30%,2.40%,1.20%,57.30%,12.60%,25.10%,60.60%,2.20%,6.10%,8.80%,3.20%,3.20%,4.10%,3.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Goochland County, Virginia","11,001",418,934,613,297,"1,454",415,180,985,"1,628","2,424",631,556,466,,13.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,47.60%,64.10%,30.40%,47.50%,18.90%,10.20%,17.60%,28.30%,63.10%,63.80%,75.90%,35.00%,30.40%,37.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,12.90%,6.70%,0.00%,0.00%,0.00%,9.10%,12.00%,0.00%,0.70%,11.80%,16.10%,52.50%,25.50%,30.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.20%,15.80%,12.80%,9.60%,45.50%,58.60%,15.40%,48.90%,34.20%,19.20%,7.50%,12.50%,24.50%,25.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.80%,13.40%,55.90%,5.70%,23.90%,7.80%,4.30%,17.80%,0.00%,1.30%,0.00%,0.00%,16.90%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,7.60%,0.00%,0.90%,37.20%,11.80%,14.20%,50.60%,5.00%,1.90%,3.90%,0.50%,0.00%,2.70%,6.40%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Grayson County, Virginia","6,432",260,361,"1,326",42,582,220,36,166,404,"1,622",442,438,533,,8.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,28.10%,46.20%,13.30%,5.70%,0.00%,7.90%,1.80%,77.80%,53.60%,33.40%,58.30%,10.20%,22.40%,32.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.70%,1.90%,3.00%,1.10%,2.40%,0.00%,0.00%,0.00%,4.20%,14.90%,31.40%,66.10%,55.50%,35.50%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,17.90%,0.00%,7.20%,6.60%,42.90%,76.50%,25.00%,0.00%,41.60%,38.60%,6.50%,21.30%,0.20%,18.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.90%,47.30%,51.80%,9.90%,0.00%,0.70%,0.00%,22.20%,0.60%,5.00%,1.00%,0.00%,21.90%,8.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,23.40%,4.60%,24.70%,76.80%,54.80%,14.90%,73.20%,0.00%,0.00%,8.20%,2.80%,2.50%,0.00%,4.90%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Greene County, Virginia","10,101",33,"1,063",588,274,"1,398",414,256,550,"1,115","2,930",569,526,385,,11.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,39.50%,18.20%,14.60%,39.60%,0.00%,12.60%,22.50%,55.10%,28.70%,62.00%,60.70%,24.40%,36.10%,58.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.40%,0.00%,0.00%,0.00%,0.00%,0.10%,0.00%,0.00%,6.70%,26.80%,20.10%,60.60%,26.60%,37.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.70%,0.00%,3.70%,23.10%,84.70%,65.20%,20.30%,21.90%,55.10%,7.90%,12.60%,10.70%,19.00%,4.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,13.10%,60.60%,78.90%,4.60%,6.90%,6.90%,7.00%,23.00%,9.50%,2.10%,2.30%,0.00%,18.30%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,8.30%,21.20%,2.80%,32.70%,8.40%,15.20%,50.20%,0.00%,0.00%,1.30%,4.30%,4.20%,0.00%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Greensville County, Virginia","3,670",115,77,587,60,374,253,6,109,307,936,314,84,448,,19.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,23.50%,7.00%,9.10%,8.30%,33.30%,6.40%,0.00%,100.00%,35.80%,53.40%,53.40%,0.00%,7.10%,8.90%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,26.80%,0.00%,0.00%,0.30%,0.00%,2.10%,14.20%,0.00%,7.30%,16.90%,31.20%,81.80%,27.40%,68.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,20.60%,0.00%,7.80%,7.30%,45.00%,79.10%,25.70%,0.00%,51.40%,8.80%,9.30%,18.20%,2.40%,20.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.20%,93.00%,83.10%,7.30%,0.00%,1.30%,2.00%,0.00%,5.50%,0.00%,1.30%,0.00%,20.20%,1.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,21.90%,0.00%,0.00%,76.70%,21.70%,11.00%,58.10%,0.00%,0.00%,20.80%,4.80%,0.00%,42.90%,1.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Halifax County, Virginia","13,984",345,785,"2,958",284,"1,539",796,228,246,861,"3,888","1,021",433,600,,9.10%
    Total,,,,,,,,,,,,,,,,
        Estimate,32.20%,36.20%,19.90%,11.40%,9.90%,9.30%,8.50%,54.40%,60.20%,37.40%,61.30%,38.70%,26.30%,26.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.10%,0.00%,0.00%,2.40%,0.00%,8.20%,4.60%,0.00%,13.40%,31.90%,23.40%,46.20%,36.00%,53.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,15.30%,0.00%,6.60%,5.10%,51.10%,48.20%,5.80%,32.90%,25.20%,17.40%,9.70%,15.10%,19.40%,17.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.90%,53.00%,73.20%,13.40%,0.00%,1.20%,19.10%,12.70%,1.20%,5.30%,1.60%,0.00%,11.30%,1.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,24.50%,10.70%,0.30%,67.70%,39.10%,33.10%,61.90%,0.00%,0.00%,7.90%,4.00%,0.00%,6.90%,1.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Hanover County, Virginia","55,809",608,"4,632","3,629","2,294","6,586","2,432",857,"5,119","6,420","12,819","4,151","2,567","3,695",,11.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,46.60%,27.10%,26.10%,39.50%,24.40%,17.50%,30.10%,52.70%,63.40%,62.90%,71.70%,21.90%,30.30%,58.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,13.60%,4.40%,1.30%,0.40%,0.00%,3.10%,2.20%,3.70%,2.30%,15.80%,14.90%,54.50%,35.40%,26.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.60%,13.20%,11.90%,18.60%,56.00%,58.60%,18.40%,26.60%,31.90%,17.30%,8.20%,16.00%,21.80%,12.90%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.40%,31.70%,57.60%,7.00%,6.50%,3.40%,17.20%,15.30%,0.20%,1.70%,1.20%,0.90%,7.90%,2.90%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,8.90%,23.50%,3.10%,34.50%,13.10%,17.40%,32.20%,1.60%,2.20%,2.20%,3.90%,6.60%,4.70%,0.20%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Henrico County, Virginia","174,720",496,"9,243","10,512","4,634","18,011","9,443","3,090","21,166","23,256","40,076","15,377","7,844","11,572",,16.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,44.90%,24.00%,21.50%,32.90%,23.10%,11.30%,21.40%,53.70%,58.60%,63.40%,68.90%,19.70%,29.60%,52.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.80%,0.00%,0.00%,1.70%,3.40%,3.90%,1.10%,4.00%,1.80%,15.00%,17.30%,61.60%,40.40%,24.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.40%,38.70%,10.90%,14.90%,53.70%,59.40%,23.80%,27.60%,36.50%,17.00%,11.20%,14.90%,13.40%,19.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,5.70%,35.70%,64.20%,4.20%,1.60%,3.20%,4.60%,13.20%,1.60%,1.70%,0.40%,0.70%,10.10%,1.20%,,(X)
