County Name,Label _Grouping,Total,"Total Less than $10,000","Total $10,000 to $14,999","Total 15,000 to $24,999","Total $25,000 to $34,999","Total $35,000 to $49,999","Total $50,000 to $74,999","Total $75,000 to $99,999","Total $100,000 to $149,999","Total $150,000 to $199,999","Total $200,000 or more",Median income (dollars),Mean income (dollars),PERCENT ALLOCATED,PERCENT ALLOCATED Household income in the past 12 months,PERCENT ALLOCATED Family income in the past 12 months,PERCENT ALLOCATED Nonfamily income in the past 12 months
"Barron County, Wisconsin",    Families,"12,517",2.30%,1.60%,7.70%,8.80%,14.90%,22.70%,16.30%,16.30%,5.20%,4.20%,"66,243","84,275",,(X),27.00%,(X)
"Barron County, Wisconsin",    Married-couple families,"10,011",1.40%,0.90%,4.50%,6.70%,13.30%,25.10%,17.40%,19.50%,6.30%,4.90%,"72,270","93,645",,(X),(X),(X)
"Barron County, Wisconsin",    Nonfamily households,"6,542",9.00%,11.00%,20.60%,14.90%,20.20%,13.30%,5.50%,4.10%,0.50%,1.00%,"31,106","41,232",,(X),(X),26.20%
"Bayfield County, Wisconsin",    Households,"7,110",5.10%,4.40%,10.50%,9.50%,13.20%,21.30%,15.50%,12.30%,5.20%,3.10%,"57,257","71,761",,31.10%,(X),(X)
"Bayfield County, Wisconsin",    Families,"4,664",3.80%,1.50%,6.30%,8.30%,12.60%,23.30%,17.70%,15.50%,7.00%,3.90%,"67,328","81,598",,(X),30.50%,(X)
"Bayfield County, Wisconsin",    Married-couple families,"3,922",2.00%,0.70%,5.10%,7.40%,11.60%,23.50%,19.20%,17.80%,8.10%,4.60%,"74,671",N,,(X),(X),(X)
"Bayfield County, Wisconsin",    Nonfamily households,"2,446",10.00%,8.80%,19.60%,12.70%,16.20%,15.40%,8.50%,5.80%,1.80%,1.30%,"34,244","49,511",,(X),(X),29.70%
"Brown County, Wisconsin",    Households,"106,031",4.00%,3.70%,8.20%,8.80%,13.40%,19.20%,14.60%,17.30%,5.50%,5.20%,"64,728","83,891",,31.00%,(X),(X)
"Brown County, Wisconsin",    Families,"66,801",2.40%,2.00%,4.40%,6.10%,10.70%,19.00%,17.40%,22.90%,7.80%,7.30%,"82,783","101,173",,(X),29.50%,(X)
"Brown County, Wisconsin",    Married-couple families,"51,862",0.90%,0.80%,1.80%,3.30%,8.90%,18.60%,19.40%,27.80%,9.60%,9.00%,"94,918","115,362",,(X),(X),(X)
"Brown County, Wisconsin",    Nonfamily households,"39,230",8.20%,7.10%,15.70%,14.70%,17.20%,19.30%,9.40%,6.10%,1.30%,1.00%,"38,862","50,219",,(X),(X),31.90%
"Buffalo County, Wisconsin",    Households,"5,751",4.20%,4.30%,10.10%,8.40%,14.50%,22.10%,16.50%,13.70%,3.90%,2.50%,"58,364","70,666",,36.70%,(X),(X)
"Buffalo County, Wisconsin",    Families,"3,809",1.10%,2.40%,6.00%,7.60%,13.40%,22.90%,19.90%,18.20%,5.40%,3.10%,"71,322","82,421",,(X),35.00%,(X)
"Buffalo County, Wisconsin",    Married-couple families,"3,138",0.60%,0.80%,4.60%,7.10%,11.20%,22.10%,22.10%,21.30%,6.50%,3.80%,"79,111",N,,(X),(X),(X)
"Buffalo County, Wisconsin",    Nonfamily households,"1,942",11.00%,8.30%,20.10%,11.30%,17.10%,20.10%,7.10%,3.80%,0.50%,0.90%,"34,559","43,414",,(X),(X),38.50%
"Burnett County, Wisconsin",    Households,"7,242",5.00%,6.50%,10.10%,9.70%,14.60%,21.80%,13.50%,13.20%,3.10%,2.60%,"53,555","66,524",,30.60%,(X),(X)
"Burnett County, Wisconsin",    Families,"4,662",2.20%,3.50%,6.50%,9.90%,14.40%,23.90%,16.00%,16.10%,3.80%,3.80%,"62,991","77,193",,(X),27.30%,(X)
"Burnett County, Wisconsin",    Married-couple families,"3,696",1.20%,2.30%,3.40%,8.10%,14.40%,24.50%,18.40%,18.40%,4.70%,4.50%,"70,478","84,376",,(X),(X),(X)
"Burnett County, Wisconsin",    Nonfamily households,"2,580",10.50%,12.60%,19.20%,12.60%,13.40%,17.00%,7.00%,6.10%,1.10%,0.50%,"31,107","42,389",,(X),(X),34.40%
"Calumet County, Wisconsin",    Households,"19,951",3.00%,2.60%,5.90%,7.80%,11.10%,18.80%,15.20%,23.30%,7.10%,5.20%,"76,065","92,877",,27.00%,(X),(X)
"Calumet County, Wisconsin",    Families,"14,650",1.80%,0.90%,3.40%,5.50%,9.00%,17.60%,17.00%,29.20%,8.90%,6.80%,"92,819","107,564",,(X),25.70%,(X)
"Calumet County, Wisconsin",    Married-couple families,"12,671",0.30%,0.60%,2.80%,4.90%,7.30%,15.70%,18.50%,32.10%,10.10%,7.70%,"99,928","115,973",,(X),(X),(X)
"Calumet County, Wisconsin",    Nonfamily households,"5,301",7.20%,7.40%,14.00%,14.70%,16.40%,23.00%,9.60%,6.10%,1.00%,0.60%,"40,492","48,939",,(X),(X),28.70%
"Chippewa County, Wisconsin",    Households,"26,044",3.80%,4.30%,9.30%,8.70%,14.40%,19.20%,14.00%,17.90%,4.10%,4.30%,"61,215","77,921",,28.40%,(X),(X)
"Chippewa County, Wisconsin",    Families,"17,360",2.70%,1.60%,4.50%,7.80%,13.80%,20.40%,15.60%,22.60%,5.50%,5.50%,"73,941","90,939",,(X),26.90%,(X)
"Chippewa County, Wisconsin",    Married-couple families,"14,116",1.10%,1.20%,3.30%,5.20%,12.10%,19.90%,17.00%,26.70%,6.60%,6.70%,"84,582","100,926",,(X),(X),(X)
"Chippewa County, Wisconsin",    Nonfamily households,"8,684",8.00%,9.10%,19.60%,11.70%,16.80%,17.50%,8.90%,5.70%,1.30%,1.40%,"36,393","47,089",,(X),(X),28.80%
"Clark County, Wisconsin",    Households,"12,914",4.20%,4.40%,9.50%,11.90%,14.90%,21.10%,15.30%,12.40%,3.80%,2.60%,"54,463","68,668",,38.10%,(X),(X)
"Clark County, Wisconsin",    Families,"8,845",3.00%,1.50%,5.90%,10.00%,14.10%,23.20%,18.70%,15.60%,4.60%,3.40%,"64,838","78,837",,(X),39.80%,(X)
"Clark County, Wisconsin",    Married-couple families,"7,284",1.80%,1.40%,4.30%,8.90%,13.00%,23.20%,20.20%,17.70%,5.40%,4.00%,"71,551","84,515",,(X),(X),(X)
"Clark County, Wisconsin",    Nonfamily households,"4,069",8.70%,10.50%,18.90%,16.60%,16.60%,17.20%,6.60%,3.60%,0.50%,0.70%,"31,962","41,371",,(X),(X),31.80%
"Columbia County, Wisconsin",    Households,"24,336",3.40%,2.80%,7.60%,8.10%,12.00%,20.00%,16.10%,18.20%,7.10%,4.60%,"69,262","84,362",,34.90%,(X),(X)
"Columbia County, Wisconsin",    Families,"15,926",1.90%,1.10%,3.30%,5.90%,9.60%,20.70%,20.10%,22.50%,9.00%,5.90%,"83,664","98,560",,(X),33.70%,(X)
"Columbia County, Wisconsin",    Married-couple families,"12,886",1.10%,1.00%,1.90%,3.90%,8.10%,19.00%,21.70%,25.90%,10.80%,6.80%,"91,930","107,501",,(X),(X),(X)
"Columbia County, Wisconsin",    Nonfamily households,"8,410",7.00%,6.20%,17.10%,12.10%,17.60%,20.30%,7.90%,7.70%,2.10%,1.90%,"41,226","52,265",,(X),(X),35.90%
"Crawford County, Wisconsin",    Households,"6,676",5.50%,4.30%,13.90%,10.40%,14.80%,19.90%,13.60%,11.10%,3.00%,3.60%,"51,218","67,319",,33.90%,(X),(X)
"Crawford County, Wisconsin",    Families,"4,051",2.00%,3.00%,7.60%,7.10%,14.10%,23.60%,18.20%,15.60%,4.80%,3.90%,"66,796","79,941",,(X),33.70%,(X)
"Crawford County, Wisconsin",    Married-couple families,"3,289",1.40%,1.00%,6.30%,6.40%,12.60%,21.90%,21.70%,18.60%,5.60%,4.50%,"75,341",N,,(X),(X),(X)
"Crawford County, Wisconsin",    Nonfamily households,"2,625",11.30%,7.70%,24.70%,14.70%,16.20%,14.30%,4.70%,3.40%,0.50%,2.40%,"28,210","44,191",,(X),(X),33.80%
"Dane County, Wisconsin",    Households,"226,600",4.20%,2.90%,6.20%,7.30%,11.60%,17.70%,14.00%,18.90%,8.30%,8.90%,"75,179","98,398",,23.50%,(X),(X)
"Dane County, Wisconsin",    Families,"125,826",2.00%,1.20%,2.80%,4.30%,7.30%,15.50%,15.70%,25.30%,12.30%,13.50%,"101,806","124,556",,(X),24.40%,(X)
"Dane County, Wisconsin",    Married-couple families,"99,963",0.60%,0.50%,1.50%,2.10%,5.60%,12.80%,16.70%,29.20%,14.90%,16.20%,"116,271","140,157",,(X),(X),(X)
"Dane County, Wisconsin",    Nonfamily households,"100,774",7.30%,5.10%,10.70%,11.40%,17.30%,20.60%,11.50%,10.00%,3.00%,2.80%,"48,738","63,132",,(X),(X),22.00%
"Dodge County, Wisconsin",    Households,"35,007",3.30%,3.50%,7.30%,10.40%,14.90%,20.20%,17.30%,16.30%,4.10%,2.60%,"62,591","75,449",,42.20%,(X),(X)
"Dodge County, Wisconsin",    Families,"22,612",1.80%,1.40%,4.10%,8.20%,13.50%,20.40%,20.50%,21.30%,5.50%,3.30%,"75,787","87,125",,(X),40.20%,(X)
"Dodge County, Wisconsin",    Married-couple families,"17,719",0.90%,0.60%,2.60%,5.70%,11.10%,20.20%,23.10%,25.40%,6.70%,3.80%,"85,751","95,030",,(X),(X),(X)
"Dodge County, Wisconsin",    Nonfamily households,"12,395",6.70%,8.00%,13.80%,15.60%,19.00%,19.10%,9.60%,6.30%,0.90%,1.20%,"39,364","50,352",,(X),(X),43.90%
"Door County, Wisconsin",    Households,"13,429",4.30%,2.90%,7.50%,10.80%,13.80%,22.60%,12.50%,16.10%,4.40%,5.20%,"61,765","81,982",,30.90%,(X),(X)
"Door County, Wisconsin",    Families,"8,816",2.10%,1.50%,3.90%,6.50%,13.20%,22.70%,16.60%,20.70%,6.00%,6.90%,"75,220","95,818",,(X),30.80%,(X)
"Door County, Wisconsin",    Married-couple families,"7,387",0.70%,1.10%,1.90%,5.20%,12.10%,23.60%,17.80%,22.90%,7.10%,7.50%,"83,288",N,,(X),(X),(X)
"Door County, Wisconsin",    Nonfamily households,"4,613",9.20%,6.00%,16.20%,17.90%,15.00%,21.20%,4.60%,7.00%,1.10%,1.80%,"35,804","53,392",,(X),(X),29.30%
"Douglas County, Wisconsin",    Households,"18,994",5.20%,5.50%,9.90%,10.80%,13.20%,18.10%,14.30%,15.90%,4.40%,2.70%,"56,855","70,436",,35.30%,(X),(X)
"Douglas County, Wisconsin",    Families,"11,423",2.80%,2.90%,5.20%,7.40%,10.90%,21.00%,18.10%,21.40%,6.20%,4.00%,"74,550","85,050",,(X),34.90%,(X)
"Douglas County, Wisconsin",    Married-couple families,"8,518",0.80%,1.40%,2.70%,5.70%,8.00%,21.60%,20.20%,26.50%,8.20%,5.10%,"86,152",N,,(X),(X),(X)
"Douglas County, Wisconsin",    Nonfamily households,"7,571",9.30%,9.80%,17.40%,16.70%,18.00%,13.90%,6.70%,6.30%,1.20%,0.70%,"32,984","44,835",,(X),(X),34.40%
"Dunn County, Wisconsin",    Households,"17,124",5.60%,5.00%,8.90%,10.00%,12.30%,19.30%,14.30%,15.70%,5.50%,3.30%,"59,588","74,263",,29.00%,(X),(X)
"Dunn County, Wisconsin",    Families,"10,248",1.90%,1.60%,6.10%,7.60%,11.00%,21.00%,18.20%,20.10%,7.70%,4.80%,"76,012","90,504",,(X),28.70%,(X)
"Dunn County, Wisconsin",    Married-couple families,"8,120",1.40%,0.90%,3.60%,6.60%,8.00%,20.10%,20.10%,23.80%,9.60%,5.80%,"85,102",N,,(X),(X),(X)
"Dunn County, Wisconsin",    Nonfamily households,"6,876",11.90%,10.70%,15.00%,14.10%,14.10%,17.70%,6.60%,6.90%,2.20%,0.90%,"33,604","45,852",,(X),(X),28.60%
"Eau Claire County, Wisconsin",    Households,"41,602",4.40%,5.50%,8.00%,8.90%,13.00%,19.10%,14.40%,17.70%,4.80%,4.10%,"62,508","80,188",,31.30%,(X),(X)
"Eau Claire County, Wisconsin",    Families,"23,872",1.60%,1.50%,4.20%,6.00%,11.00%,19.80%,19.40%,22.50%,7.50%,6.60%,"83,518","100,933",,(X),29.20%,(X)
"Eau Claire County, Wisconsin",    Married-couple families,"19,394",0.50%,0.60%,2.40%,4.90%,7.70%,19.80%,20.90%,26.30%,9.10%,7.80%,"92,157","111,210",,(X),(X),(X)
"Eau Claire County, Wisconsin",    Nonfamily households,"17,730",8.50%,11.20%,13.50%,12.80%,17.60%,18.80%,7.60%,8.40%,0.80%,0.70%,"37,472","49,228",,(X),(X),33.00%
"Florence County, Wisconsin",    Households,"2,038",6.20%,5.30%,11.30%,12.00%,14.10%,22.70%,10.60%,12.00%,3.30%,2.40%,"50,821","65,477",,36.80%,(X),(X)
"Florence County, Wisconsin",    Families,"1,298",1.80%,2.50%,4.20%,11.60%,12.40%,29.40%,13.30%,16.10%,4.90%,3.80%,"62,500","82,826",,(X),37.10%,(X)
"Florence County, Wisconsin",    Married-couple families,"1,101",0.50%,2.00%,3.10%,10.90%,12.80%,28.60%,14.50%,18.00%,5.80%,3.80%,"67,524",N,,(X),(X),(X)
"Florence County, Wisconsin",    Nonfamily households,740,15.70%,9.20%,24.90%,13.40%,15.30%,10.30%,6.80%,4.10%,0.50%,0.00%,"25,556","33,911",,(X),(X),34.50%
"Fond du Lac County, Wisconsin",    Households,"41,890",3.30%,3.80%,8.20%,8.40%,13.60%,20.70%,14.90%,18.80%,5.20%,3.30%,"64,147","79,146",,31.80%,(X),(X)
"Fond du Lac County, Wisconsin",    Families,"27,483",1.80%,1.50%,3.60%,6.50%,10.50%,21.30%,18.60%,24.60%,7.00%,4.70%,"81,968","94,857",,(X),31.00%,(X)
"Fond du Lac County, Wisconsin",    Married-couple families,"22,878",0.90%,0.50%,2.00%,5.20%,8.70%,20.80%,19.90%,28.30%,8.30%,5.40%,"90,740","103,788",,(X),(X),(X)
"Fond du Lac County, Wisconsin",    Nonfamily households,"14,407",6.60%,8.20%,17.60%,13.10%,20.50%,19.10%,7.40%,5.90%,1.00%,0.50%,"37,699","45,497",,(X),(X),32.10%
"Forest County, Wisconsin",    Households,"3,929",6.60%,6.60%,11.50%,10.70%,16.90%,20.50%,13.10%,9.70%,2.50%,1.80%,"48,394","59,720",,31.90%,(X),(X)
"Forest County, Wisconsin",    Families,"2,444",5.80%,1.70%,9.50%,10.40%,16.50%,22.00%,16.80%,12.70%,1.80%,2.70%,"56,378","67,378",,(X),31.90%,(X)
"Forest County, Wisconsin",    Married-couple families,"1,862",2.00%,1.20%,6.90%,9.00%,16.10%,24.20%,19.40%,15.50%,2.10%,3.50%,"64,444",N,,(X),(X),(X)
"Forest County, Wisconsin",    Nonfamily households,"1,485",9.40%,14.70%,16.00%,12.20%,17.70%,15.10%,7.90%,3.40%,3.20%,0.30%,"33,563","42,878",,(X),(X),29.60%
"Grant County, Wisconsin",    Households,"19,655",5.70%,5.30%,10.10%,10.20%,14.50%,19.40%,15.00%,13.50%,3.90%,2.40%,"54,144","67,615",,40.90%,(X),(X)
"Grant County, Wisconsin",    Families,"12,044",2.60%,2.00%,5.70%,8.00%,13.30%,20.70%,19.30%,19.00%,5.80%,3.40%,"71,104","83,099",,(X),41.50%,(X)
"Grant County, Wisconsin",    Married-couple families,"10,102",1.80%,1.30%,4.10%,6.70%,12.20%,20.50%,20.80%,21.80%,6.70%,4.00%,"77,991","90,050",,(X),(X),(X)
"Grant County, Wisconsin",    Nonfamily households,"7,611",11.00%,10.60%,18.10%,14.50%,17.80%,16.70%,5.80%,4.00%,0.80%,0.60%,"32,483","40,324",,(X),(X),38.60%
"Green County, Wisconsin",    Households,"15,240",4.30%,3.30%,9.10%,8.10%,12.10%,19.60%,15.00%,17.30%,6.60%,4.60%,"66,212","82,426",,25.50%,(X),(X)
"Green County, Wisconsin",    Families,"9,886",2.40%,1.20%,4.50%,6.20%,11.60%,19.70%,17.70%,20.90%,9.50%,6.20%,"80,716","96,955",,(X),26.00%,(X)
"Green County, Wisconsin",    Married-couple families,"7,791",0.60%,0.50%,2.10%,3.90%,9.00%,19.70%,20.20%,24.60%,11.70%,7.50%,"92,841","109,528",,(X),(X),(X)
"Green County, Wisconsin",    Nonfamily households,"5,354",9.80%,7.70%,18.70%,12.70%,14.00%,18.30%,7.90%,8.40%,1.10%,1.30%,"36,696","50,499",,(X),(X),23.00%
"Green Lake County, Wisconsin",    Households,"8,024",4.50%,5.90%,9.20%,9.20%,14.10%,20.50%,14.00%,15.40%,3.90%,3.30%,"57,339","72,070",,39.60%,(X),(X)
"Green Lake County, Wisconsin",    Families,"5,258",3.00%,2.10%,5.20%,6.50%,13.80%,23.10%,17.00%,19.40%,5.60%,4.20%,"71,031","83,304",,(X),37.60%,(X)
"Green Lake County, Wisconsin",    Married-couple families,"4,234",1.20%,1.70%,4.00%,5.10%,12.10%,23.50%,18.40%,22.40%,6.60%,5.00%,"77,933",N,,(X),(X),(X)
"Green Lake County, Wisconsin",    Nonfamily households,"2,766",9.30%,14.00%,17.50%,13.50%,15.90%,14.50%,7.20%,6.50%,0.30%,1.40%,"31,372","47,158",,(X),(X),41.30%
"Iowa County, Wisconsin",    Households,"9,811",3.90%,4.10%,8.90%,7.00%,11.60%,18.80%,15.90%,17.00%,7.30%,5.40%,"68,714","85,696",,35.30%,(X),(X)
"Iowa County, Wisconsin",    Families,"6,381",2.10%,1.00%,4.30%,4.70%,9.60%,19.50%,18.80%,23.50%,10.40%,6.20%,"85,589","102,774",,(X),34.60%,(X)
"Iowa County, Wisconsin",    Married-couple families,"5,260",1.00%,0.80%,2.40%,3.50%,7.60%,17.80%,20.50%,26.90%,12.60%,6.80%,"94,794",N,,(X),(X),(X)
"Iowa County, Wisconsin",    Nonfamily households,"3,430",8.20%,10.00%,18.20%,11.70%,15.50%,19.20%,8.60%,3.80%,1.00%,3.80%,"36,532","51,391",,(X),(X),35.20%
"Iron County, Wisconsin",    Households,"2,859",5.90%,7.10%,12.00%,13.70%,15.90%,18.90%,11.30%,11.30%,2.30%,1.50%,"45,588","58,515",,26.90%,(X),(X)
"Iron County, Wisconsin",    Families,"1,633",3.40%,2.70%,6.40%,10.70%,17.60%,23.60%,14.30%,15.70%,3.40%,2.20%,"57,708","71,840",,(X),27.10%,(X)
"Iron County, Wisconsin",    Married-couple families,"1,286",0.90%,1.20%,4.60%,8.60%,16.60%,26.00%,16.60%,18.90%,3.80%,2.80%,"66,333",N,,(X),(X),(X)
"Iron County, Wisconsin",    Nonfamily households,"1,226",11.30%,11.70%,21.10%,18.40%,13.20%,12.60%,5.10%,5.10%,0.90%,0.50%,"29,079","38,274",,(X),(X),26.30%
"Jackson County, Wisconsin",    Households,"8,246",4.90%,5.90%,11.30%,9.30%,14.00%,22.00%,13.10%,12.90%,4.10%,2.50%,"55,228","67,261",,38.00%,(X),(X)
"Jackson County, Wisconsin",    Families,"5,031",2.60%,2.20%,6.20%,7.90%,13.70%,23.10%,15.90%,18.40%,6.40%,3.70%,"67,549","82,514",,(X),38.80%,(X)
"Jackson County, Wisconsin",    Married-couple families,"3,912",1.50%,1.30%,3.30%,6.00%,10.90%,24.50%,19.20%,21.00%,7.80%,4.40%,"78,160",N,,(X),(X),(X)
"Jackson County, Wisconsin",    Nonfamily households,"3,215",9.70%,12.20%,19.70%,12.10%,15.70%,18.80%,6.90%,3.70%,0.60%,0.60%,"32,215","40,798",,(X),(X),34.60%
"Jefferson County, Wisconsin",    Households,"33,349",4.70%,3.30%,7.40%,9.30%,12.50%,18.30%,14.40%,19.20%,7.00%,4.00%,"67,167","82,153",,30.80%,(X),(X)
"Jefferson County, Wisconsin",    Families,"22,263",2.90%,1.50%,3.70%,6.00%,9.90%,21.30%,17.00%,24.00%,8.60%,5.10%,"81,504","95,558",,(X),29.10%,(X)
"Jefferson County, Wisconsin",    Married-couple families,"17,701",0.80%,1.30%,2.20%,4.30%,8.40%,20.50%,17.60%,28.00%,10.60%,6.30%,"92,923","106,050",,(X),(X),(X)
"Jefferson County, Wisconsin",    Nonfamily households,"11,086",9.70%,7.00%,15.30%,16.30%,18.00%,13.60%,8.80%,7.00%,3.30%,1.00%,"36,372","50,530",,(X),(X),33.00%
"Juneau County, Wisconsin",    Households,"10,779",5.10%,6.00%,9.80%,9.20%,16.10%,21.90%,14.60%,11.70%,3.00%,2.70%,"53,928","69,712",,31.80%,(X),(X)
"Juneau County, Wisconsin",    Families,"6,671",3.70%,3.80%,5.90%,8.30%,13.00%,23.50%,19.50%,15.70%,3.60%,3.10%,"64,504","80,788",,(X),31.80%,(X)
"Juneau County, Wisconsin",    Married-couple families,"5,340",1.80%,2.60%,4.30%,6.60%,12.50%,24.50%,21.60%,18.60%,4.40%,3.20%,"73,052","85,267",,(X),(X),(X)
"Juneau County, Wisconsin",    Nonfamily households,"4,108",9.20%,9.90%,17.60%,12.10%,20.20%,18.20%,7.70%,3.50%,0.50%,1.30%,"36,414","45,187",,(X),(X),29.10%
"Kenosha County, Wisconsin",    Households,"64,595",5.20%,3.40%,8.70%,8.60%,11.40%,18.60%,14.40%,17.00%,7.20%,5.60%,"66,595","84,054",,33.30%,(X),(X)
"Kenosha County, Wisconsin",    Families,"42,020",2.60%,1.90%,5.70%,6.20%,10.20%,18.30%,16.30%,21.80%,9.40%,7.50%,"82,340","98,383",,(X),33.20%,(X)
"Kenosha County, Wisconsin",    Married-couple families,"30,908",1.10%,0.80%,2.00%,3.50%,7.80%,17.90%,17.60%,27.10%,12.30%,9.90%,"98,946","114,927",,(X),(X),(X)
"Kenosha County, Wisconsin",    Nonfamily households,"22,575",10.50%,6.70%,16.00%,13.80%,14.70%,17.80%,10.10%,7.00%,1.70%,1.80%,"37,487","52,465",,(X),(X),31.30%
"Kewaunee County, Wisconsin",    Households,"8,249",5.10%,2.20%,7.50%,7.40%,13.70%,19.50%,16.60%,20.60%,4.80%,2.60%,"68,474","77,514",,33.00%,(X),(X)
"Kewaunee County, Wisconsin",    Families,"5,922",1.50%,1.10%,3.40%,5.60%,12.40%,20.20%,19.50%,26.60%,6.30%,3.40%,"80,808","90,187",,(X),31.80%,(X)
"Kewaunee County, Wisconsin",    Married-couple families,"5,135",1.00%,0.80%,2.80%,3.90%,11.20%,20.20%,20.80%,28.30%,7.30%,3.80%,"85,139",N,,(X),(X),(X)
"Kewaunee County, Wisconsin",    Nonfamily households,"2,327",14.30%,5.70%,18.50%,12.70%,17.80%,19.90%,7.40%,3.10%,0.00%,0.60%,"33,229","41,857",,(X),(X),35.30%
"La Crosse County, Wisconsin",    Households,"48,105",5.20%,4.00%,8.80%,9.40%,14.00%,20.00%,13.20%,15.00%,4.90%,5.60%,"60,307","81,062",,32.60%,(X),(X)
"La Crosse County, Wisconsin",    Families,"27,311",1.00%,1.70%,3.30%,6.30%,10.70%,21.10%,17.40%,21.80%,7.80%,8.90%,"82,778","104,667",,(X),29.70%,(X)
"La Crosse County, Wisconsin",    Married-couple families,"21,292",0.40%,0.40%,2.00%,4.30%,7.60%,18.50%,18.80%,27.10%,9.70%,11.20%,"97,082","119,207",,(X),(X),(X)
"La Crosse County, Wisconsin",    Nonfamily households,"20,794",10.90%,7.30%,16.60%,14.20%,18.90%,18.60%,6.50%,4.90%,1.10%,1.00%,"35,775","47,846",,(X),(X),35.40%
"Lafayette County, Wisconsin",    Households,"6,777",5.20%,4.90%,9.10%,8.90%,12.70%,21.80%,16.10%,14.30%,4.60%,2.50%,"61,070","71,516",,41.40%,(X),(X)
"Lafayette County, Wisconsin",    Families,"4,523",4.70%,2.60%,4.70%,7.70%,12.70%,21.90%,18.10%,18.40%,6.00%,3.10%,"70,731","80,825",,(X),41.30%,(X)
"Lafayette County, Wisconsin",    Married-couple families,"3,606",2.70%,1.60%,3.40%,6.50%,10.90%,21.80%,20.70%,21.50%,7.20%,3.80%,"78,158",N,,(X),(X),(X)
"Lafayette County, Wisconsin",    Nonfamily households,"2,254",8.80%,10.70%,17.60%,12.80%,15.40%,19.20%,8.80%,4.00%,1.50%,1.20%,"35,143","46,909",,(X),(X),39.90%
"Langlade County, Wisconsin",    Households,"8,539",5.30%,6.90%,8.90%,10.40%,16.70%,19.70%,15.30%,12.20%,2.60%,2.00%,"52,074","64,234",,40.00%,(X),(X)
"Langlade County, Wisconsin",    Families,"5,497",4.00%,1.60%,5.20%,7.40%,16.60%,22.20%,19.80%,16.80%,3.90%,2.50%,"66,681","76,472",,(X),38.70%,(X)
"Langlade County, Wisconsin",    Married-couple families,"4,454",2.10%,1.00%,3.80%,7.60%,14.20%,22.70%,22.10%,19.20%,4.40%,2.90%,"73,800",N,,(X),(X),(X)
"Langlade County, Wisconsin",    Nonfamily households,"3,042",8.10%,17.40%,16.60%,15.50%,18.90%,14.40%,4.50%,3.40%,0.30%,1.00%,"28,916","39,070",,(X),(X),40.20%
"Lincoln County, Wisconsin",    Households,"12,654",4.10%,5.60%,9.40%,9.30%,13.70%,20.10%,15.70%,16.30%,3.50%,2.40%,"59,183","70,155",,27.60%,(X),(X)
"Lincoln County, Wisconsin",    Families,"7,812",2.20%,1.00%,5.20%,7.10%,12.70%,22.10%,18.70%,22.60%,5.20%,3.30%,"74,767","84,992",,(X),29.10%,(X)
"Lincoln County, Wisconsin",    Married-couple families,"6,410",1.50%,0.70%,2.80%,5.80%,10.70%,22.50%,19.60%,26.50%,6.10%,3.90%,"81,149","92,064",,(X),(X),(X)
"Lincoln County, Wisconsin",    Nonfamily households,"4,842",7.70%,12.80%,18.20%,13.80%,16.40%,14.70%,10.10%,5.50%,0.40%,0.40%,"32,235","42,401",,(X),(X),23.90%
"Manitowoc County, Wisconsin",    Households,"34,435",3.50%,4.50%,9.90%,9.50%,15.20%,20.40%,14.90%,15.00%,4.00%,3.20%,"58,464","71,685",,31.10%,(X),(X)
"Manitowoc County, Wisconsin",    Families,"21,374",1.80%,2.20%,4.60%,6.90%,13.10%,21.20%,18.90%,20.70%,5.90%,4.70%,"75,211","86,703",,(X),27.30%,(X)
"Manitowoc County, Wisconsin",    Married-couple families,"17,069",0.70%,0.90%,2.60%,5.20%,11.10%,21.80%,20.80%,24.90%,7.10%,5.10%,"83,458","95,220",,(X),(X),(X)
"Manitowoc County, Wisconsin",    Nonfamily households,"13,061",7.20%,9.10%,19.10%,14.20%,18.80%,18.30%,7.10%,4.90%,0.80%,0.50%,"35,332","44,374",,(X),(X),36.30%
"Marathon County, Wisconsin",    Households,"55,998",3.70%,3.30%,8.90%,9.70%,13.20%,19.20%,16.80%,15.70%,4.90%,4.50%,"63,029","81,031",,28.60%,(X),(X)
"Marathon County, Wisconsin",    Families,"37,138",2.00%,1.10%,4.60%,6.90%,11.80%,20.30%,20.50%,20.50%,6.60%,5.70%,"78,239","95,487",,(X),28.00%,(X)
"Marathon County, Wisconsin",    Married-couple families,"30,263",0.70%,0.50%,3.10%,5.70%,9.40%,20.00%,22.20%,23.70%,7.80%,6.80%,"86,284","105,441",,(X),(X),(X)
