County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
"Nacogdoches County, Texas","28,163","1,120","1,968","3,616",563,"3,973",968,523,979,"1,404","7,821","2,764","1,651",813,,9.50%
"Navarro County, Texas","21,655",825,"1,988","3,700",378,"2,536","1,339",430,530,"1,243","4,771","1,596","1,169","1,150",,13.30%
"Newton County, Texas","5,238",315,583,874,55,620,353,35,89,307,"1,332",218,238,219,,10.70%
"Nolan County, Texas","6,131",551,403,641,121,592,621,21,212,268,"1,494",615,245,347,,14.00%
"Nueces County, Texas","163,776","3,659","17,285","9,866","3,325","19,272","8,239","1,929","9,328","14,767","38,482","18,663","9,409","9,552",,9.80%
"Ochiltree County, Texas","4,544","1,209",411,184,135,543,257,66,152,277,754,266,187,103,,6.10%
"Oldham County, Texas",912,129,51,108,11,71,71,3,7,24,237,78,49,73,,7.90%
"Orange County, Texas","37,744",514,"4,202","6,935",576,"4,009","1,910",175,"1,544","3,453","7,860","3,218","2,033","1,315",,15.50%
"Palo Pinto County, Texas","12,438","1,012","1,406","1,472",377,"1,258",771,185,663,774,"2,251","1,127",575,567,,14.10%
"Panola County, Texas","9,346","1,370",693,574,143,"1,045",753,30,351,714,"2,005",728,547,393,,8.90%
"Parker County, Texas","64,858","2,889","6,798","7,277","1,427","7,401","4,207",637,"3,637","6,366","12,913","4,263","3,861","3,182",,13.70%
"Parmer County, Texas","4,591",806,230,942,54,258,355,17,149,216,773,269,300,222,,7.10%
"Pecos County, Texas","5,987","1,028",745,233,82,660,402,60,323,238,955,449,325,487,,9.10%
"Polk County, Texas","18,855",942,"2,524","1,381",340,"1,943","1,168",47,863,"1,487","4,082","2,089",460,"1,529",,20.50%
"Potter County, Texas","50,273",621,"4,624","8,359","1,329","5,525","3,241",514,"2,041","3,358","10,517","5,465","2,570","2,109",,8.60%
"Presidio County, Texas","2,828",621,244,18,8,326,26,17,128,72,598,543,115,112,,7.00%
"Rains County, Texas","5,108",202,782,529,156,483,368,35,221,603,"1,120",330,215,64,,11.60%
"Randall County, Texas","70,430","1,731","5,449","5,028","2,124","8,517","4,263",807,"4,602","6,457","18,201","5,781","3,444","4,026",,9.20%
"Reagan County, Texas","1,710",886,57,24,8,118,123,0,7,26,272,101,68,20,,7.30%
"Real County, Texas","1,296",131,149,2,2,167,74,0,84,56,280,240,79,32,,7.00%
"Red River County, Texas","4,886",303,329,738,55,339,200,24,331,373,"1,225",322,272,375,,11.20%
"Reeves County, Texas","6,201","1,552",592,382,147,548,317,0,83,132,"1,255",767,74,352,,18.00%
"Refugio County, Texas","2,856",373,363,112,68,350,139,18,118,122,683,219,87,204,,8.90%
"Roberts County, Texas",371,70,27,27,9,84,12,7,14,19,68,12,18,4,,12.90%
"Robertson County, Texas","7,175",743,433,606,144,827,549,258,105,478,"1,753",654,336,289,,8.00%
"Rockwall County, Texas","51,166",423,"4,069","4,677","1,433","5,968","2,875","1,178","4,117","6,640","11,723","3,173","2,601","2,289",,16.40%
"Runnels County, Texas","4,491",593,383,457,56,483,293,76,139,195,"1,194",296,149,177,,4.40%
"Rusk County, Texas","21,871","2,502","1,498","3,159",540,"2,081","1,560",178,707,"1,578","4,665","1,401",900,"1,102",,9.70%
"Sabine County, Texas","3,311",141,211,225,104,520,198,47,76,173,933,179,327,177,,13.70%
"San Augustine County, Texas","2,960",252,160,334,23,387,153,48,102,192,817,103,292,97,,10.80%
"San Jacinto County, Texas","10,797",574,"2,203",689,286,"1,297",661,142,228,893,"1,919",750,770,385,,18.70%
"San Patricio County, Texas","28,244","1,583","4,038","2,175",741,"2,952","1,453",209,"1,327","2,094","6,580","2,560","1,004","1,528",,9.90%
"San Saba County, Texas","2,440",475,254,247,72,214,42,10,141,67,536,72,117,193,,8.20%
"Schleicher County, Texas","1,047",272,77,33,34,119,12,19,49,56,244,19,57,56,,3.90%
"Scurry County, Texas","6,684","1,083",566,427,221,628,462,50,274,340,"1,365",637,303,328,,12.50%
"Shackelford County, Texas","1,477",297,135,41,4,146,129,34,11,80,272,129,66,133,,7.00%
"Shelby County, Texas","9,744","1,256",913,"1,198",163,954,506,74,309,611,"2,148",771,500,341,,8.80%
"Sherman County, Texas","1,500",415,152,38,71,143,119,9,55,77,206,65,56,94,,8.90%
"Smith County, Texas","104,190","3,117","8,097","8,034","2,570","12,814","4,881","2,228","4,839","8,927","29,296","9,618","5,773","3,996",,9.90%
"Somervell County, Texas","3,782",203,401,521,58,254,227,18,324,277,904,265,128,202,,14.00%
"Starr County, Texas","23,059","1,245","2,276",817,201,"2,363","1,725",125,754,"1,089","8,996","1,614",983,871,,9.20%
"Stephens County, Texas","3,495",618,350,450,51,185,250,6,115,145,459,354,221,291,,8.00%
"Sterling County, Texas",595,114,32,11,14,41,44,0,3,20,133,55,72,56,,3.50%
"Stonewall County, Texas",691,166,39,0,2,117,67,0,26,15,164,44,17,34,,20.30%
"Sutton County, Texas","1,725",464,230,68,37,196,59,0,36,39,306,187,48,55,,7.80%
"Swisher County, Texas","2,756",507,159,100,50,227,162,21,86,131,725,312,86,190,,7.40%
"Tarrant County, Texas","1,037,059","9,519","80,223","105,262","34,755","118,433","91,578","16,513","81,722","111,578","206,157","95,543","53,257","32,519",,11.90%
"Taylor County, Texas","64,638","1,423","4,577","4,516","1,096","8,001","3,771",697,"4,616","4,261","18,082","5,865","3,431","4,302",,10.40%
"Terrell County, Texas",332,43,28,16,0,8,70,9,0,33,82,7,4,32,,9.00%
"Terry County, Texas","4,975","1,175",527,197,300,370,285,9,72,66,923,596,163,292,,5.60%
"Throckmorton County, Texas",697,126,44,41,1,71,50,17,17,28,182,34,52,34,,9.60%
"Titus County, Texas","14,342",391,"1,031","3,267",557,"1,726",818,60,321,783,"2,821","1,031","1,000",536,,12.50%
"Tom Green County, Texas","55,872","3,288","4,728","3,002","1,002","7,298","2,329",943,"2,990","4,841","14,171","4,857","2,816","3,607",,10.80%
"Travis County, Texas","704,618","4,478","49,637","52,512","15,579","66,545","26,097","25,443","51,028","134,264","139,897","67,134","33,813","38,191",,13.90%
"Trinity County, Texas","5,256",381,712,281,99,727,302,42,175,263,"1,050",460,125,639,,9.40%
"Tyler County, Texas","6,250",606,604,480,107,928,337,22,261,414,"1,164",365,438,524,,27.70%
"Upshur County, Texas","17,130",815,"1,609","1,829",586,"2,451","1,243",244,759,"1,525","3,732",983,822,532,,15.90%
"Upton County, Texas","1,529",490,143,39,11,90,106,36,49,46,338,56,66,59,,4.60%
"Uvalde County, Texas","11,516",686,"1,429",569,233,"1,135",168,60,463,982,"2,769","1,213","1,154",655,,17.20%
"Val Verde County, Texas","19,952","1,052","1,713","1,100",309,"2,072","1,656",167,747,867,"4,781","1,891",958,"2,639",,12.50%
"Van Zandt County, Texas","22,595","1,699","2,453","2,599",615,"2,628","1,217",358,"1,076","1,834","5,032","1,496",811,777,,19.90%
"Victoria County, Texas","42,209","2,002","3,528","4,275","1,540","5,570","1,828",560,"2,059","3,183","10,329","3,922","2,157","1,256",,10.30%
"Walker County, Texas","26,224",606,"1,913","1,113",401,"2,679","1,408",338,806,"1,396","7,071","2,507","1,130","4,856",,8.50%
"Waller County, Texas","24,068","1,252","2,499","2,586",904,"3,585",830,310,"1,231","1,887","5,012","1,683","1,143","1,146",,19.00%
"Ward County, Texas","5,140",902,499,293,151,465,528,43,269,307,976,326,224,157,,10.40%
"Washington County, Texas","15,922",656,"1,563","1,508",342,"1,989",802,191,"1,097","1,071","4,078","1,057",920,648,,15.70%
"Webb County, Texas","111,451","3,652","7,377","2,752","4,286","14,923","16,592","1,100","4,622","8,886","25,699","9,446","5,175","6,941",,12.40%
"Wharton County, Texas","18,093","2,089","1,868","1,824",363,"2,000","1,165",87,911,913,"4,166",928,884,895,,16.10%
"Wheeler County, Texas","2,482",402,159,96,68,221,242,5,59,161,447,302,210,110,,10.30%
"Wichita County, Texas","56,717","1,442","3,597","4,708","1,121","7,590","3,351",792,"2,877","4,068","13,949","6,763","3,274","3,185",,14.40%
"Wilbarger County, Texas","6,074",358,183,705,255,383,312,16,224,351,"2,115",557,342,273,,12.20%
"Willacy County, Texas","8,414","1,155",669,721,15,714,388,269,252,526,"2,270",610,234,591,,12.40%
"Williamson County, Texas","290,516","1,988","20,116","27,601","6,112","34,900","11,754","7,261","22,092","45,310","59,719","23,585","13,671","16,407",,14.30%
"Wilson County, Texas","22,980","1,289","2,678","1,762",677,"2,670","1,725",135,"1,105","2,350","4,841","1,440",979,"1,329",,10.10%
"Winkler County, Texas","3,476",740,492,107,64,227,385,45,87,176,506,349,119,179,,12.70%
"Wise County, Texas","31,930","2,373","2,278","2,813","1,106","3,722","2,726",442,"1,374","2,410","6,753","2,337","2,218","1,378",,13.30%
"Wood County, Texas","16,688",918,"1,642","1,679",266,"2,436","1,134",252,"1,095","1,496","3,199","1,205",617,749,,22.40%
"Yoakum County, Texas","3,510","1,003",396,39,51,267,353,11,43,166,672,252,107,150,,12.80%
"Young County, Texas","8,135","1,038",741,916,55,891,334,75,296,482,"1,903",379,562,463,,14.70%
"Zapata County, Texas","5,135",808,476,285,0,463,287,0,351,190,"1,368",234,318,355,,14.50%
"Zavala County, Texas","4,905",441,230,188,78,753,288,115,26,113,"1,865",413,238,157,,3.60%
"Beaver County, Utah","2,871",605,182,344,18,245,214,6,53,111,524,267,133,169,,1.00%
"Box Elder County, Utah","24,570",904,"1,727","5,614",445,"2,652","1,330",110,957,"1,554","4,864","1,999","1,068","1,346",,10.10%
"Cache County, Utah","61,670","1,394","3,409","9,916","1,035","6,719","2,079",684,"2,540","7,666","16,324","5,553","2,532","1,819",,9.90%
"Carbon County, Utah","8,406",586,743,532,199,826,717,128,255,708,"1,945",695,544,528,,4.60%
"Daggett County, Utah",287,19,3,0,0,72,15,5,0,0,22,135,8,8,,1.70%
"Davis County, Utah","169,911","1,091","10,331","17,294","3,646","19,454","9,863","2,986","12,932","20,481","35,908","13,465","8,487","13,973",,9.40%
"Duchesne County, Utah","7,941","1,435",663,322,226,774,852,154,256,337,"1,617",552,342,411,,5.20%
"Emery County, Utah","4,025",399,409,110,110,405,466,108,169,211,862,282,239,255,,1.60%
"Garfield County, Utah","2,150",137,138,40,20,152,127,31,41,174,472,630,44,144,,7.30%
"Grand County, Utah","5,582",170,395,129,63,"1,034",147,17,268,490,579,"1,726",202,362,,2.40%
"Iron County, Utah","23,642",624,"2,407","1,876",470,"2,881","1,061",270,938,"2,129","5,664","2,890","1,037","1,395",,9.90%
"Juab County, Utah","5,071",227,406,757,90,461,283,82,192,467,"1,209",358,318,221,,5.60%
"Kane County, Utah","3,336",109,128,132,24,380,171,27,188,223,766,559,363,266,,9.00%
"Millard County, Utah","5,534",671,353,484,37,631,737,34,53,305,"1,140",549,247,293,,5.50%
"Morgan County, Utah","4,928",99,621,453,129,410,260,99,266,401,"1,155",350,278,407,,7.40%
"Piute County, Utah",565,56,57,20,18,65,28,1,4,9,236,41,7,23,,2.50%
"Rich County, Utah",880,87,86,87,24,82,73,0,96,82,194,13,37,19,,15.20%
"Salt Lake County, Utah","600,270","5,037","42,640","57,142","15,820","65,397","35,867","12,628","55,230","80,747","130,341","50,875","26,919","21,627",,11.00%
"San Juan County, Utah","5,702",393,619,303,133,463,219,17,80,180,"1,857",839,269,330,,13.40%
"Sanpete County, Utah","12,599",862,889,"1,284",250,"1,309",555,323,389,902,"3,535",996,511,794,,5.40%
"Sevier County, Utah","8,919",662,764,577,229,"1,240",624,97,229,435,"1,938",917,330,877,,8.10%
"Summit County, Utah","22,936",355,"1,805","1,265",362,"2,115","1,257",469,"2,346","3,176","4,440","3,949",806,591,,13.50%
"Tooele County, Utah","32,948",496,"2,213","4,137","1,334","4,908","2,263",443,"1,559","3,735","5,636","2,654","1,118","2,452",,9.70%
"Uintah County, Utah","14,270","2,161",848,384,366,"2,225","1,026",243,488,824,"2,793","1,511",660,741,,10.40%
"Utah County, Utah","292,353","2,239","20,630","25,890","7,300","35,231","8,723","8,762","17,342","47,797","73,724","22,966","13,111","8,638",,11.70%
"Wasatch County, Utah","16,430",447,"1,484",826,270,"1,616","1,000",309,"1,164","1,855","3,313","2,689",771,686,,12.60%
"Washington County, Utah","72,188",841,"7,167","4,552","1,465","10,141","4,022","1,139","4,031","7,373","17,359","8,451","3,023","2,624",,10.70%
"Wayne County, Utah","1,153",100,212,39,0,166,53,0,14,26,219,240,31,53,,2.20%
"Weber County, Utah","126,486","1,443","9,921","19,142","3,247","14,953","5,324","1,663","7,625","12,599","25,562","8,454","5,202","11,351",,10.40%
"Addison County, Vermont","20,062","1,084","1,820","2,233",221,"2,473",575,188,808,"1,671","5,906","1,542",953,588,,6.80%
"Bennington County, Vermont","16,991",343,"1,049","2,017",333,"2,359",441,433,707,"1,363","4,855","1,817",808,466,,9.10%
"Caledonia County, Vermont","15,156",487,"1,336","1,662",276,"2,071",581,207,566,994,"4,723","1,095",648,510,,9.30%
"Chittenden County, Vermont","91,925","1,127","4,298","9,584","1,766","9,634","2,657","1,853","4,808","10,468","28,153","8,740","4,084","4,753",,8.80%
"Essex County, Vermont","2,795",122,265,320,73,353,103,28,140,111,718,265,116,181,,9.80%
"Franklin County, Vermont","25,151",976,"1,831","3,892",672,"3,038",922,279,979,"2,173","5,886","1,573","1,178","1,752",,7.10%
"Grand Isle County, Vermont","3,554",139,348,452,48,414,120,18,159,358,904,308,94,192,,5.70%
"Lamoille County, Vermont","13,958",264,"1,283","1,179",201,"1,550",374,163,686,881,"3,596","2,532",639,610,,10.90%
"Orange County, Vermont","15,491",850,"1,551","1,280",317,"1,529",548,308,799,"1,229","4,445","1,065",730,840,,9.00%
"Orleans County, Vermont","13,103",715,"1,224","1,472",152,"1,569",487,123,482,675,"3,533","1,091",746,834,,6.90%
"Rutland County, Vermont","29,413",796,"2,332","3,178",524,"3,690","1,078",324,873,"2,674","8,163","3,474","1,289","1,018",,8.90%
"Washington County, Vermont","31,365",639,"2,373","2,435",643,"3,566",789,524,"2,069","2,801","8,352","2,712","1,571","2,891",,8.70%
"Windham County, Vermont","21,900",475,"1,890","1,998",454,"2,497",614,447,"1,166","1,796","6,600","2,273",864,826,,8.00%
"Windsor County, Vermont","27,778",699,"1,883","2,679",481,"2,843",641,567,"1,404","2,627","8,356","3,455","1,297",846,,8.90%
"Accomack County, Virginia","13,627",874,"1,052","2,764",377,"1,318",629,86,368,"1,131","2,404",936,807,881,,6.60%
"Albemarle County, Virginia","53,176",865,"2,819","2,151",568,"4,304","1,388",651,"3,253","8,064","18,457","5,014","2,949","2,693",,12.20%
"Alleghany County, Virginia","6,097",112,459,"1,281",64,496,534,64,288,260,"1,525",366,295,353,,8.60%
"Amelia County, Virginia","6,430",180,"1,066",474,25,862,464,94,240,546,"1,288",404,360,427,,15.20%
"Amherst County, Virginia","15,100",145,"1,415","2,253",270,"1,478",718,255,677,"1,268","4,275","1,089",562,695,,19.10%
"Appomattox County, Virginia","7,299",200,709,"1,039",37,872,353,22,345,610,"1,658",375,453,626,,18.80%
"Arlington County, Virginia","148,139",414,"5,257","3,302",998,"6,567","3,690","4,768","9,775","44,782","20,931","10,781","11,846","25,028",,10.50%
"Augusta County, Virginia","35,877",951,"2,843","5,274","1,092","5,066","1,848",468,"1,290","2,693","8,733","2,184","1,990","1,445",,10.80%
"Bath County, Virginia","1,923",56,181,194,18,182,0,0,87,101,442,571,0,91,,11.00%
"Bedford County, Virginia","36,768",458,"2,424","5,218",779,"4,416","2,468",248,"2,195","3,466","9,320","1,989","2,498","1,289",,10.80%
"Bland County, Virginia","2,281",76,71,461,75,255,170,17,45,91,490,204,204,122,,9.10%
"Botetourt County, Virginia","16,263",232,"1,065","2,085",486,"1,955","1,224",292,"1,013","1,872","3,280",906,"1,118",735,,13.20%
"Brunswick County, Virginia","6,335",240,360,581,73,992,846,68,220,283,"1,339",389,334,610,,13.80%
"Buchanan County, Virginia","6,346",732,349,489,136,"1,047",257,101,280,332,"1,602",269,281,471,,9.10%
"Buckingham County, Virginia","6,619",259,861,254,112,819,686,61,174,527,"1,597",303,241,725,,14.40%
"Campbell County, Virginia","26,016",490,"2,028","4,511",445,"3,137","1,078",387,"1,064","2,463","6,418","1,742","1,495",758,,14.30%
"Caroline County, Virginia","14,401",194,908,505,391,"2,100","1,175",103,"1,341","1,667","2,813","1,108",778,"1,318",,13.70%
"Carroll County, Virginia","12,627",603,"1,058","1,953",349,"1,888",487,177,278,642,"3,283",922,583,404,,9.20%
"Charles City County, Virginia","3,322",66,272,415,124,361,297,46,169,329,481,294,161,307,,16.00%
"Charlotte County, Virginia","4,849",276,261,464,41,640,439,60,175,380,"1,299",166,223,425,,9.50%
"Chesterfield County, Virginia","177,745",445,"13,110","12,118","3,699","19,620","10,833","2,410","17,265","20,140","42,046","14,449","8,795","12,815",,13.30%
"Clarke County, Virginia","7,229",165,859,481,192,740,105,171,316,867,"1,701",660,298,674,,12.20%
"Craig County, Virginia","2,366",125,159,360,68,173,129,3,187,218,631,126,44,143,,6.70%
"Culpeper County, Virginia","25,008",563,"2,679","2,192",491,"2,782",975,448,"1,242","2,854","5,223","2,182","1,798","1,579",,13.00%
"Cumberland County, Virginia","5,150",42,779,143,102,705,191,57,173,466,"1,311",345,278,558,,16.30%
"Dickenson County, Virginia","4,471",391,193,137,76,528,241,52,80,602,"1,181",219,125,646,,7.20%
"Dinwiddie County, Virginia","13,537",127,"1,180","1,607",386,"1,920",944,121,906,998,"2,620",742,654,"1,332",,17.50%
"Essex County, Virginia","4,864",61,499,796,121,686,470,17,396,298,791,201,207,321,,11.00%
"Fairfax County, Virginia","611,782",703,"33,464","15,931","5,799","45,262","20,110","16,103","42,733","158,461","110,387","52,833","39,275","70,721",,12.90%
"Fauquier County, Virginia","36,115",879,"3,678","1,222",741,"3,707","2,320",558,"2,326","6,066","6,760","2,451","2,072","3,335",,11.60%
"Floyd County, Virginia","7,409",224,720,"1,598",87,788,291,114,157,566,"1,729",316,585,234,,6.70%
"Fluvanna County, Virginia","12,887",180,996,659,178,"1,169",626,339,550,"1,746","4,029","1,163",520,732,,12.70%
"Franklin County, Virginia","24,427",696,"1,779","3,556",655,"3,011","1,361",317,"1,673","1,986","5,607","2,149",973,664,,14.60%
"Frederick County, Virginia","43,192",651,"4,317","4,792","1,142","4,591","2,570",668,"2,317","5,175","9,501","2,943","1,783","2,742",,12.10%
"Giles County, Virginia","7,468",64,475,"1,574",142,803,312,100,234,474,"2,116",575,270,329,,7.60%
"Gloucester County, Virginia","18,262",373,"1,371","2,188",366,"2,524",907,372,"1,102","1,764","3,418","1,709",654,"1,514",,11.80%
"Goochland County, Virginia","11,001",418,934,613,297,"1,454",415,180,985,"1,628","2,424",631,556,466,,13.30%
"Grayson County, Virginia","6,432",260,361,"1,326",42,582,220,36,166,404,"1,622",442,438,533,,8.70%
"Greene County, Virginia","10,101",33,"1,063",588,274,"1,398",414,256,550,"1,115","2,930",569,526,385,,11.80%
"Greensville County, Virginia","3,670",115,77,587,60,374,253,6,109,307,936,314,84,448,,19.60%
"Halifax County, Virginia","13,984",345,785,"2,958",284,"1,539",796,228,246,861,"3,888","1,021",433,600,,9.10%
"Hanover County, Virginia","55,809",608,"4,632","3,629","2,294","6,586","2,432",857,"5,119","6,420","12,819","4,151","2,567","3,695",,11.40%
"Henrico County, Virginia","174,720",496,"9,243","10,512","4,634","18,011","9,443","3,090","21,166","23,256","40,076","15,377","7,844","11,572",,16.40%
"Henry County, Virginia","19,783",91,"1,241","3,656",445,"2,573",905,184,482,"1,700","4,833","1,199","1,329","1,145",,13.20%
"Highland County, Virginia",772,55,81,39,8,63,63,49,38,65,156,21,33,101,,21.90%
